runtime,book_id,steam,team,lteam,team_id,money_line,decimal_line,prob_win
1628085603.741126,8,NE,Patriots,"New England Patriots",129,2000.0,21.0,4.76190476190476
1628085603.747661,15,NE,Patriots,"New England Patriots",129,3397.0,34.0,2.94117647058823
1628085603.753985,68,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628085603.75999,69,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628085603.766246,70,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628085603.772445,71,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628085603.778312,72,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628085603.784279,73,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628085603.790378,74,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628085603.796981,75,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628085603.804348,76,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628085603.811911,77,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628085603.819377,79,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628085603.826637,121,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628085603.833532,122,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628085603.840011,123,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628085603.847203,246,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628085603.853952,247,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628085603.860401,248,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628085603.867358,249,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628085603.873601,250,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628085603.880751,255,NE,Patriots,"New England Patriots",129,3200.0,33.0,3.03030303030303
1628085603.886821,257,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628085603.892524,258,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628085603.898018,261,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628085603.904614,262,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628085603.910364,263,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628085603.916219,275,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628085603.922222,280,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628085603.928313,281,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628085603.934359,283,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628085603.939865,345,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628085603.946015,346,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628085603.951538,349,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628085603.957718,351,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628085603.96536,411,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628089202.750015,8,NE,Patriots,"New England Patriots",129,2000.0,21.0,4.76190476190476
1628089202.766253,15,NE,Patriots,"New England Patriots",129,3397.0,34.0,2.94117647058823
1628089202.772565,68,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628089202.77887,69,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628089202.785373,70,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628089202.791636,71,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628089202.798173,72,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628089202.805925,73,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628089202.812757,74,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628089202.818898,75,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628089202.824839,76,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628089202.831115,77,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628089202.837608,79,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628089202.843923,121,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628089202.849773,122,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628089202.855849,123,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628089202.861922,246,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628089202.868235,247,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628089202.874851,248,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628089202.880916,249,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628089202.887774,250,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628089202.900853,255,NE,Patriots,"New England Patriots",129,3200.0,33.0,3.03030303030303
1628089202.9079,257,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628089202.925202,258,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628089202.931507,261,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628089202.937605,262,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628089202.948685,263,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628089202.954951,275,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628089202.96139,280,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628089202.977036,281,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628089202.986319,283,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628089202.992348,345,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628089202.999231,346,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628089203.006377,349,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628089203.012969,351,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628089203.020232,411,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628092802.79197,8,NE,Patriots,"New England Patriots",129,2000.0,21.0,4.76190476190476
1628092802.798868,15,NE,Patriots,"New England Patriots",129,3397.0,34.0,2.94117647058823
1628092802.818749,68,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628092802.848903,69,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628092802.858587,70,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628092802.872524,71,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628092802.879209,72,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628092802.897238,73,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628092802.903641,74,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628092802.922221,75,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628092802.929622,76,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628092802.935799,77,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628092802.944574,79,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628092802.953731,121,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628092802.963818,122,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628092802.972554,123,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628092802.979264,246,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628092802.988332,247,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628092802.996001,248,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628092803.002989,249,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628092803.011152,250,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628092803.018903,255,NE,Patriots,"New England Patriots",129,3200.0,33.0,3.03030303030303
1628092803.028039,257,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628092803.034363,258,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628092803.046549,261,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628092803.054419,262,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628092803.061749,263,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628092803.068209,275,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628092803.075534,280,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628092803.082633,281,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628092803.088701,283,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628092803.096114,345,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628092803.103333,346,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628092803.10944,349,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628092803.117389,351,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628092803.126973,411,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628096403.040352,8,NE,Patriots,"New England Patriots",129,2000.0,21.0,4.76190476190476
1628096403.047921,15,NE,Patriots,"New England Patriots",129,3397.0,34.0,2.94117647058823
1628096403.054036,68,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628096403.060141,69,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628096403.066561,70,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628096403.072997,71,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628096403.079703,72,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628096403.086469,73,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628096403.09299,74,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628096403.099566,75,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628096403.106642,76,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628096403.112769,77,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628096403.118836,79,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628096403.124973,121,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628096403.131126,122,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628096403.137893,123,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628096403.144362,246,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628096403.150286,247,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628096403.156374,248,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628096403.162161,249,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628096403.168557,250,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628096403.173944,255,NE,Patriots,"New England Patriots",129,3200.0,33.0,3.03030303030303
1628096403.181443,257,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628096403.187268,258,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628096403.193545,261,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628096403.200403,262,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628096403.206777,263,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628096403.215301,275,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628096403.223352,280,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628096403.230855,281,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628096403.237618,283,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628096403.24392,345,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628096403.250506,346,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628096403.257072,349,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628096403.263553,351,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628096403.269844,411,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628100003.963073,8,NE,Patriots,"New England Patriots",129,2000.0,21.0,4.76190476190476
1628100003.971325,15,NE,Patriots,"New England Patriots",129,3397.0,34.0,2.94117647058823
1628100003.9776,68,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628100003.985216,69,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628100003.991478,70,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628100003.998507,71,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628100004.005627,72,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628100004.011628,73,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628100004.018776,74,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628100004.025365,75,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628100004.032704,76,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628100004.039727,77,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628100004.046707,79,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628100004.05282,121,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628100004.058891,122,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628100004.065641,123,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628100004.07117,246,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628100004.07713,247,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628100004.085065,248,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628100004.090337,249,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628100004.099183,250,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628100004.107224,255,NE,Patriots,"New England Patriots",129,3200.0,33.0,3.03030303030303
1628100004.115604,257,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628100004.122166,258,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628100004.130805,261,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628100004.137513,262,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628100004.145054,263,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628100004.151527,275,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628100004.158044,280,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628100004.163942,281,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628100004.169756,283,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628100004.17587,345,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628100004.181517,346,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628100004.187379,349,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628100004.193958,351,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628100004.199624,411,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628103603.807693,8,NE,Patriots,"New England Patriots",129,2000.0,21.0,4.76190476190476
1628103603.816407,15,NE,Patriots,"New England Patriots",129,3397.0,34.0,2.94117647058823
1628103603.823699,68,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628103603.830895,69,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628103603.837929,70,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628103603.861614,71,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628103603.8725,72,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628103603.878648,73,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628103603.884463,74,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628103603.890306,75,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628103603.896198,76,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628103603.903302,77,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628103603.909521,79,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628103603.915827,121,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628103603.92165,122,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628103603.927782,123,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628103603.934828,246,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628103603.94191,247,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628103603.947796,248,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628103603.953375,249,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628103603.959055,250,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628103603.965123,255,NE,Patriots,"New England Patriots",129,3200.0,33.0,3.03030303030303
1628103603.982864,257,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628103603.990693,258,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628103603.996488,261,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628103604.006345,262,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628103604.013526,263,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628103604.018925,275,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628103604.026057,280,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628103604.032993,281,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628103604.038894,283,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628103604.046145,345,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628103604.051571,346,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628103604.058721,349,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628103604.066446,351,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628103604.072175,411,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628107202.845525,8,NE,Patriots,"New England Patriots",129,2000.0,21.0,4.76190476190476
1628107202.862059,15,NE,Patriots,"New England Patriots",129,3397.0,34.0,2.94117647058823
1628107202.879508,68,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628107202.890048,69,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628107202.898503,70,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628107202.907028,71,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628107202.913839,72,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628107202.92484,73,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628107202.933384,74,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628107202.941653,75,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628107202.952442,76,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628107202.969502,77,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628107202.976528,79,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628107202.98343,121,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628107202.989804,122,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628107202.99545,123,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628107203.001386,246,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628107203.007318,247,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628107203.013243,248,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628107203.019319,249,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628107203.024955,250,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628107203.030733,255,NE,Patriots,"New England Patriots",129,3200.0,33.0,3.03030303030303
1628107203.036609,257,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628107203.042615,258,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628107203.048331,261,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628107203.053874,262,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628107203.059487,263,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628107203.06589,275,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628107203.071753,280,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628107203.077791,281,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628107203.08319,283,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628107203.08904,345,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628107203.095727,346,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628107203.101796,349,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628107203.107592,351,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628107203.113341,411,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628110803.200373,8,NE,Patriots,"New England Patriots",129,2000.0,21.0,4.76190476190476
1628110803.208577,15,NE,Patriots,"New England Patriots",129,3397.0,34.0,2.94117647058823
1628110803.217793,68,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628110803.225891,69,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628110803.234225,70,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628110803.240664,71,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628110803.249222,72,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628110803.257534,73,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628110803.263895,74,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628110803.271965,75,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628110803.279824,76,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628110803.285653,77,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628110803.293971,79,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628110803.300748,121,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628110803.30683,122,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628110803.314226,123,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628110803.321399,246,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628110803.327477,247,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628110803.334725,248,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628110803.34054,249,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628110803.348468,250,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628110803.355294,255,NE,Patriots,"New England Patriots",129,3200.0,33.0,3.03030303030303
1628110803.361485,257,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628110803.369078,258,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628110803.376729,261,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628110803.382799,262,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628110803.389562,263,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628110803.395491,275,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628110803.403653,280,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628110803.410539,281,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628110803.416477,283,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628110803.42331,345,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628110803.428901,346,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628110803.435784,349,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628110803.442856,351,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628110803.448461,411,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628114403.574751,8,NE,Patriots,"New England Patriots",129,2000.0,21.0,4.76190476190476
1628114403.582027,15,NE,Patriots,"New England Patriots",129,3397.0,34.0,2.94117647058823
1628114403.588854,68,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628114403.595263,69,NE,Patriots,"New England Patriots",129,3700.0,38.0,2.63157894736842
1628114403.601058,70,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628114403.608026,71,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628114403.614834,72,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628114403.620497,73,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628114403.626563,74,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628114403.632208,75,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628114403.638005,76,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628114403.645003,77,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628114403.650396,79,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628114403.657605,121,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628114403.663027,122,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628114403.668762,123,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628114403.674858,246,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628114403.680348,247,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628114403.686398,248,NE,Patriots,"New England Patriots",129,3500.0,36.0,2.77777777777778
1628114403.691787,249,NE,Patriots,"New England Patriots",129,3300.0,34.0,2.94117647058823
1628114403.697546,250,NE,Patriots,"New England Patriots",129,3000.0,31.0,3.2258064516129
1628114403.702902,255,NE,Patriots,"New England Patriots",129,3200.0,33.0,3.03030303030303
